x0,x1,x2,x3,x4,y
8.283064680997578,1.0215247013833073,6.561260974878442,3.8116955672928485,9.65778894709727,-10.696123239024478
8.889454068627302,0.02410194581958458,3.0293808989951057,3.265539653646854,3.823184890268169,-8.123318939447033
0.6570942346368702,5.87304381103931,1.213283089743128,0.5011942702172767,1.5905034855431877,-13.782038435950483
4.8095591771909,7.286333902742747,4.823003571900093,4.173868584513231,4.800706978072725,-37.79049182645626
0.04178460192619915,8.178062874216154,6.488285863377764,1.255318024825558,6.5014399966087355,-27.915337210485703
2.0145667407623646,0.46007319791974033,9.430187676652611,2.0395924785023967,7.3783634889322585,-21.40822019828918
9.421090510626026,0.33584670200370814,0.5993393528130175,4.160530123128689,9.104518611846634,6.547669008146938
5.486001338998776,8.271263224645867,4.140601956347471,2.3084907172884894,5.964523195973024,-21.290910125736303
3.850997110091856,6.639911813621218,5.217437827674697,0.4032287718157124,2.361544374438446,-19.953413280197903
3.209168202457172,5.362949501516826,3.675061974969976,6.538941565317212,4.571680089374915,-49.319040888445855
8.103457041392376,4.614199814940079,1.3285874838461587,2.238953932692999,3.0645628654448096,-8.398560704761138
8.161133101537335,6.047484858030867,9.66308156631931,1.3665122157159215,3.069693198105099,-30.32391361274759
4.5833923498149325,2.8833626637657375,9.048782947286991,8.637625541597991,5.932587615023522,-69.07860773581778
2.477953597967492,0.6232536072854866,8.247157617858242,3.915931551130065,8.122108598819151,-28.20251956671802
2.026868431925485,1.9894278751425276,0.32452362598204165,4.029960443219438,8.225876580116335,-8.34816749962235
7.326303498345231,1.782423491890831,3.3307295540947512,6.084556981459355,4.529855246836419,-32.0094740572347
2.549279102456147,1.4841957165404807,8.997975322152495,7.451893253072682,8.973826335437185,-53.631517702848235
3.624448238209185,4.104803346213426,4.983225628535727,1.621434815453665,8.532993776535239,-7.253740042921714
6.1668586196105855,9.008386342583888,1.7417495086240642,0.9683318240591243,5.3671855900683765,-7.061592527649283
9.087083504255963,7.848538947669768,9.80263024529853,5.684890857086337,7.725149868199207,-50.25023744683162
8.997895479620562,6.291306618964331,2.0666270022089197,4.61707840037099,5.489084980411415,-22.49736385658167
8.462371978229458,7.093248682260235,2.3779040531972937,1.1953934820687762,1.3006148697956799,-13.384250712139764
4.0289351547299255,6.316701626447348,2.49310709173003,6.408049009133775,1.326947127944209,-53.68588233732567
0.48696436949949407,9.042100083872015,5.3811456436423954,7.1071538040209195,8.456003055201762,-59.97511339335773
1.68274541936557,9.954266865010377,6.397955007814774,3.1781704725176763,4.655210156522742,-46.233997398978296
9.520263810470993,5.440541066234831,3.443405834815768,3.7112658468868256,3.597487003011892,-22.802667587822476
1.0424119338668625,0.746443020166111,1.4015341813194682,1.2916144995472045,5.146830831786523,0.0793892490097039
5.255666012693582,9.455162406800508,6.762923712775413,8.806057498530695,4.524335420896797,-79.00534362080055
4.45084938869825,9.005906920616816,5.663831270849037,9.557782594895293,3.733827166492243,-83.02960904030122
0.0585020977133055,3.0671970021847086,5.269964369971975,3.2470186644375074,4.303825993358723,-32.85199403604988
2.4873793334752015,1.038782165238703,6.599669553979085,4.847800531753116,0.2471570439150217,-50.00787494516018
6.742141830743926,9.737900587950236,2.4796918216560524,7.466974745117737,1.3594422567294162,-63.43178904521804
4.406454144280323,9.369637528425164,9.089266535387955,6.1022994754900814,4.099099949496266,-70.03505005863659
8.881463600419563,0.46376688536564625,2.448878969739905,0.2994293898408007,7.3594259543817255,21.440412694699287
0.7500423951374124,9.341799953193032,7.008425778422749,3.0583940016546975,4.446610709372814,-47.95852668660263
3.6723748972773063,5.578964848084596,6.251192793010244,6.292008257077124,1.012537825365305,-64.02805648828743
3.9072682364349784,0.14890420411414307,7.404756742681789,9.522908563767896,5.6131449467394825,-66.42180129201738
1.2181509694333026,3.306366581207445,8.20575184106608,3.7187941635011312,6.062234332678454,-39.16309729522462
9.286170957280682,7.162344056417207,3.7839373981881574,9.133875960076699,2.4574826587684697,-66.80050615707057
3.3604962019857734,7.190601172140728,8.078906353453831,2.6911156565760743,9.331766559861887,-28.27823560106927
5.768016018737541,9.068389680486092,8.1878724345083,7.4742173124397056,0.963372092051511,-81.71719839960802
5.59693771724167,5.296020103567819,2.279715800313765,6.69094928710403,1.4591020726240256,-50.217386074251365
7.122736289214243,7.634046094460159,1.0063810119491423,1.3838175321059454,0.8780674572814795,-14.679539612852516
3.0768420657316344,2.160737314452926,3.4025487246327915,4.932317885196457,8.027551408316103,-22.89150901423278
4.642982207602112,3.3471162294265486,9.223625976782488,8.807947871836383,3.0884159315834303,-78.6928479901426
7.894485716842704,1.1039333166117216,6.395757603559927,5.786065924025263,3.8593071386999425,-38.671784712858575
8.520118011784547,3.9661890861135882,5.361047682743267,7.91913403013587,7.2966890945354335,-46.05181946835191
6.792429702289131,3.3729477625418403,6.138314076279187,1.9070737111423108,0.05923737149336028,-27.601493636407625
6.028681008365412,0.7985960011138293,9.407661885689278,2.7920294942751553,3.0883984098350425,-31.762757733803305
9.362197374802527,8.335011022984753,5.783192839204602,1.1620577958634926,0.1734498757798375,-27.32846704421533
