x0,x1,x2,x3,x4,y
5.41377705403879,2.1126949830859445,5.3464141904295275,9.38770455762953,6.25283059457106,182.0886810248225
0.5066070219453656,4.493402090630479,7.023214840733512,7.6938108185310705,9.665576175103563,195.09288349961454
6.5156234647554445,5.720757174638872,7.0081253847656555,3.011853992659068,9.146235601231126,97.6917518332849
4.009443492567984,3.8249524254751712,0.9308690621855664,2.5951497243798793,7.437257222645366,69.60381291539703
8.028502821395252,8.244242179921562,8.114327701425637,7.378574680472758,8.912987651003906,175.39360371156693
5.479144544139802,2.228481893336234,4.653458073917132,1.7769473754557563,3.732983578191881,44.2092776910535
9.939279825936541,8.291037948213624,1.9679506618419085,5.525475480635654,0.3823965607894342,89.60331492876713
5.813915268347605,1.4992527469432981,8.324356658593366,8.168424866053497,5.821172629260635,165.90892424289902
3.3689016108989787,5.599463065254769,4.441295407873839,8.055314248006564,2.027884180921876,159.95246235617557
9.356341831806551,7.267826000400273,2.342300141200372,5.5145468398546935,9.225207757648407,120.4643413908218
9.110831335824237,5.75633919837304,3.125240972985109,3.6246357469646417,3.813617395820361,68.6359086983704
8.899190313625233,0.08270755463873458,8.81451672632505,3.0536505216104692,3.179018620820502,57.66703562896963
1.3579213678576496,6.532469917672681,6.050220556200067,4.53852433338106,8.70720167808194,139.26390887486696
6.4723654258774435,8.208543476357255,9.769391919156206,8.890364442885515,8.953635925728902,211.08733913220857
6.2777053820368796,9.775555241748297,7.511978060183987,4.0564713540949695,0.790541970437908,100.40059957858644
0.5051828824808113,0.9196261300332043,4.354188770583307,5.24381878395509,5.615389338161955,121.27894098878355
3.498241740484146,2.653687959392117,5.910106660401924,2.831263736529438,4.1166693310631155,75.13798482645014
1.274473523699079,9.312261465079622,3.412953466500949,9.29670706625029,3.1353151625828146,199.94359853721465
0.6218383431773689,9.91539446230462,8.366116221727253,8.267693365661868,2.3995722912193997,199.1370800767959
0.7070429904186759,2.801656730344282,8.289641945699955,5.535117234850295,3.538999640485806,135.62220212536758
