x0,x1,x2,x3,x4,y
0.3702318670782434,8.623129118672907,8.888512541347275,8.445954470105658,9.104801698223294,1
0.2650432537563474,9.588358646998024,7.334950015349095,5.12594586187194,3.2936550452520685,1
2.23198430558716,6.270285480324316,4.073266907915496,4.093501850257233,5.300521712433104,1
6.365311489942974,7.923062777037858,6.77219286605834,6.761034274670835,0.7558461169728281,1
7.977646041063888,7.132757572289872,1.0896302991513662,3.838312438240068,3.221788986080388,1
7.8435090381016,7.861316278092635,4.30152833168418,1.4478262619286342,2.6351951928719917,1
4.703655103573915,2.4094365330625145,0.7222593622626594,9.301419608805228,9.553271557603622,1
3.0775833856364443,4.53348070286321,5.993926831526402,0.2325757146201024,6.118642000991139,0
7.661352135400178,9.098731386674402,6.427934421578362,5.644679158534797,1.4370085695119028,1
6.275101337456706,1.786498317765981,5.881176865226147,2.4370075839188665,7.508035679709527,0
