x0,y
8.91880221980763,-30.702500370697667
7.254743874125525,-28.280784154855922
5.967737451873093,-21.51615878524754
7.087873704661549,-24.851872775919094
2.1492881144016818,-9.774843609130235
1.4825382846695678,-4.028006290807665
3.9893584643332325,-14.158491856106659
8.084680357509683,-28.148536599697724
7.323083646925223,-22.571826304065173
6.8110785143881305,-24.591599496986323
0.6813422218609333,-1.3007527520704525
1.1603190561378018,-5.132824296778331
3.553151570286607,-13.62223593450205
4.972862902058047,-17.53329470144877
1.0741990215987063,-2.32673212589023
4.6543559023488035,-18.34734414706681
4.61268238700859,-15.075019595354144
0.958948394200011,-2.5934453331768745
7.273991081902826,-24.951062727698382
3.9227500976256637,-14.62524774785792
3.207671732583232,-11.085127862750417
0.36307930968993096,-2.9769950596639196
9.511003420136616,-30.81706586337641
8.805265131403331,-32.584698800039995
5.353545425673948,-18.301073954509572
2.569531485020197,-9.561278445087192
7.074343422171503,-23.99207571247456
2.3739737616028234,-11.984108625146646
9.25268930003699,-33.37018390085214
3.7084052458098116,-14.512662056900119
5.62988306759501,-20.38722753298566
1.765734762534894,-5.5041540702726985
7.156148540392232,-24.13943937196983
9.06590269749211,-31.294781716913697
3.6046809439054583,-12.562283425222027
6.30609722123592,-21.595099789131815
7.197022766400369,-25.787985074340813
2.584086794883059,-10.629403621235948
1.535892151558259,-5.946926665122231
9.054558941919884,-30.169701246008515
9.985902580589377,-32.847208656180996
1.4402297616465742,-2.57875319808308
8.355349992227437,-30.78579556293957
8.678019450962761,-29.877663760709545
7.346554374906469,-28.052557440886748
7.747397840104719,-24.889964317055174
7.767003179186075,-26.615479665140906
7.500520477771632,-24.46135518944205
3.0851549142754067,-10.13675595664955
8.341388953474189,-26.095694318005044
6.090738512468494,-19.245469288482184
6.847529653361511,-22.063684914982726
2.097933447451693,-6.653104696995609
8.90357141728228,-30.82385916579817
8.308758444533078,-29.38381520949729
2.267204923094144,-4.852440607740985
0.8238481869538172,-3.1129240345939584
5.918765854389354,-20.432895291762897
3.2469791036829343,-13.003847808713468
3.0335786753646654,-11.058549766580857
4.0840240211429615,-14.032508019159636
3.8535043897279007,-12.484734675923276
2.4466732244852585,-7.7717607252125855
8.452079104478727,-28.67463935303724
4.645390188289877,-15.795270515286191
8.625288478433447,-29.09445508048936
1.835045229300959,-4.897135468344294
1.5338806731156363,-6.78693887266322
8.075424344782494,-26.911836017188097
8.648209671111985,-29.060304788792696
2.9137488331435724,-9.458405854779581
8.095335995576512,-25.874272794135468
9.888743808606225,-35.47860173342071
6.6046228420945,-22.921290153872356
7.936637058755683,-27.142536578721035
8.696075904505877,-30.718167826210603
5.01491396193512,-14.641278481596615
4.878730223291016,-15.242533841682501
1.0015383130537547,-1.2000849643543536
3.459844141402555,-12.129332373989543
5.893860014942435,-20.09007655716903
7.8818972657241035,-30.719649457522237
8.469442520510626,-30.684547290284673
4.583276849143809,-15.473001987669734
3.876976352709053,-14.068529961277902
6.012515522758697,-22.241205734804783
0.6477543254767681,-2.1665583357823044
0.7189688088428148,-0.9037962023978463
3.4655677193058185,-15.669808670655941
7.352576160399966,-26.25144993206044
