x0,y
3.159456340349216,15.166587649874582
8.247756395695568,37.82968302859938
2.7426322704582318,12.766119261924342
1.7643672264089327,8.781970473393159
8.5220524027249,36.958184464698306
0.6186567306475288,2.1230520471587124
1.0642823301545679,4.517046585008193
5.939257031355359,25.92497855476939
5.835416543953126,26.21832421375724
0.02604496518866961,-0.09693661227946221
1.632664198863718,8.11368083294105
1.7267443587825526,7.108617003893137
9.542890438863386,42.60623499699829
8.407818994283673,38.613226613872094
5.008199258901413,22.489274539000046
8.152715584595494,36.07548404706618
0.15998205135070775,1.2999338535814708
2.603024874017652,10.152569998490762
1.468520014103597,7.471016066252617
9.43110508888928,42.02978314115188
5.266514440434507,21.93459806588648
3.4615819256018776,15.475546881917298
6.0031510632493745,27.5427403230987
9.998057789912007,46.28609051175191
6.397228738194113,28.427633787169064
4.672242412445343,20.888408235431157
5.235865734212391,23.448240080848354
2.9019339073800374,12.700092343800748
0.060789875164279916,-0.3324025406010721
2.406875748152003,10.058886641156672
0.23245147578990433,2.442597202272223
5.630301086305086,25.258459355800525
8.225317689561695,37.32417389361988
7.774363607986104,35.449222199576944
3.3204629742683367,16.13915330113804
1.573753032055697,7.766936882422311
6.457746718870183,29.024284960390418
2.2652725825145925,10.858146724532947
0.1370003991404578,1.1848331460257793
9.067841582550711,40.97411013227993
0.6733153053364294,2.655964470119216
5.711432454393895,25.24402006071096
2.5573002246099685,12.318545805625993
8.70030935185085,38.84553582340941
8.329295060450583,37.78886465532026
9.374677455903736,42.73408767002441
4.812823330093044,21.59752841454279
3.0646471602725356,13.631876305375831
4.13840075648182,16.931757948057683
5.68240917432956,26.75820429107436
5.522690283897418,24.512482095535752
0.9274904477990709,4.334602077841439
7.762764443158593,34.66554596043976
0.6129782204186551,3.0463731104014085
0.7267277123430183,3.3924825844476114
6.5504540195460725,29.027146664125834
0.30336410766447,2.1594903082043877
0.20807032745960963,1.2742788368723716
3.923839358821609,17.00448398918257
6.120563213440095,26.80667786655008
2.8443363750619053,13.40685520486473
8.79266047086252,39.37910693680922
3.864834087500811,16.714533912000448
8.576043895815602,36.88726093379365
6.473464307825491,29.155228104319075
0.5251225687046046,2.5873507502968467
4.345102483334263,18.48231484119234
5.5286139802732475,25.114196503996613
3.7712274207124254,16.636431882730868
4.678035172499841,19.28213643197047
3.4307285102456895,14.953431346089067
1.6242040698308002,6.1895756103374495
9.866665675219068,44.25337835623339
1.391786291463788,6.692824185107105
6.561598449902552,30.510930156069815
7.3873861007453385,33.12543766302122
5.955323633288657,25.58304609518594
0.3284603643460948,1.2519183324284753
3.1284073970324044,14.277479839624807
1.9192765720741334,8.399814791891375
7.38685607261087,33.85877969144461
7.187357881641976,30.931054741282278
6.6873027638158975,31.200552707634827
1.985772813955694,8.252534343718958
3.56478511430552,16.352391320620008
9.300259093637177,42.257253587107364
1.8523224026368135,8.228176952244908
5.4873855252063635,25.46263469602397
4.081314236385967,20.261956370030536
4.247376937076334,19.228828867401653
5.375258669441559,25.101984935366257
0.003542948530840251,-0.604484491404082
3.0446435032230723,14.17797856709098
4.407025661494187,20.10504135994024
2.199426201995541,9.795444982931656
3.985524939416342,17.727038953373338
7.704757236804015,32.618578024868704
8.781362419547204,39.02522809840502
9.375034466417967,42.772821955133196
8.405432233651874,38.43328503484903
0.529429208084311,2.583415982574781
0.18715081974861492,1.2739984399925608
1.1639691599194812,4.790042624773769
9.353055686887345,41.864014847865796
9.509295863814563,41.62656199382991
8.714557606765505,37.840460556625274
3.0081930552052007,13.981092747348901
4.374458426481639,19.419967120583355
0.2757786232221582,1.8266022692911748
6.3695719346065625,27.621108223754348
1.6059582168061792,6.361215063424448
8.095596615252955,35.911449554191464
8.037918447038988,36.70950691042329
6.147486755284497,27.52633252077024
3.140770556388129,14.119128300455012
2.089854344037433,9.591347043838962
2.5738716460239495,11.41042593825261
5.490402716323227,23.935254811614247
0.439054358743316,1.7456470030567246
9.157472129319514,41.02149510687762
7.994459693551782,36.07513108735592
3.625971759117114,15.815617994625892
9.61258134870836,43.507193732164836
0.6349681862699952,2.224725287617097
7.488346556842825,33.01440092519678
9.038401073453224,40.699589524676334
7.554274709962411,33.672775389814724
2.810348997009091,11.026011098916943
0.8847778699379849,3.274090962961278
1.0628409501848157,4.639683745629181
4.015316340677445,15.988679528805319
6.244664861697309,27.961078132717105
6.865701776016159,30.77441436641437
1.9421070763793813,9.356852155079789
7.784610263011274,35.55725840490482
0.8005143113272362,3.7278302967607346
7.194069498642667,31.792947452704485
1.2572651375372013,6.146442703153115
0.24364618941851046,1.9487699813917265
2.518994773272558,12.229569908844622
1.6456759818642042,8.190792215674055
6.656328477447503,30.728999837274127
2.315537785478444,10.279025179352857
4.369322753360516,19.80316865821297
1.434182745743695,6.09001978354688
1.463441227539074,7.034161572363512
6.1134708295383575,27.87436637893665
3.232589288876968,14.737156743072488
2.055559144235082,9.94004054671108
2.750962848038505,13.278193283736258
6.324648520960904,28.18879559773835
2.6728534379121394,13.086293003146917
0.548701362533035,2.954958025441827
3.203599213822934,13.763353948540646
6.319977909259995,28.077221106688658
3.1717729617293413,14.622840584661327
6.692691676545802,30.693374896401775
8.253409343900646,38.8948907730231
4.718031119120212,22.25210000436282
7.180088114035955,31.827284450407948
4.563812233551517,20.061250968128473
1.1414327235232447,4.818125660265117
5.292693112644507,23.52627303112673
3.0937225863106246,13.221803653623429
0.19963273207379673,1.2368969468292585
8.811574178790288,39.191070550384865
6.267270716351643,27.654386084800667
0.3094063616460452,1.0936631879190657
2.128960492193338,10.166795958630793
7.974557226823931,36.19443312981834
3.6740374910814566,17.314681213714803
6.396750295056917,29.448524480779458
8.860007040874896,38.26365347005509
8.560204397587537,38.253271085495534
6.97025682072381,32.12295865472249
0.8524285945176191,4.039586792162683
9.968918995563143,44.926547409717415
8.76159765529,39.70269566563146
2.5498804825808064,9.283278531409618
4.107024983593352,18.931384317154357
4.178319968108032,20.62677765095308
8.802150828354584,39.81741930097495
1.5381288866568443,7.300841422075559
0.0871922317030549,0.6340372725491602
6.636457231068931,30.818247922644755
8.08049374641009,37.04179807232058
3.315142824004509,14.278552796996946
6.506505108564684,30.667775284923206
0.6799919436444013,3.1426159177761304
9.548733567481941,42.895279744281964
9.919501174345303,44.57480227819001
9.564127038258729,41.97732635393615
5.926774015626912,28.1559443443523
6.383922335318262,28.90774339449494
2.5956635229546032,11.325715941751465
8.22550111940272,36.76137548666263
8.91222216172924,40.09819855834139
0.35881746299832873,2.5893081409554313
2.945117328070105,12.458820162125607
9.160074503544044,41.429717267529874
