x0,x1,x2,x3,x4,y
1.3650545650384027,8.823693010871496,2.4819547889629137,6.376942136568909,7.8117998175802095,0
2.581375223004142,1.5246132869046913,2.277555360558323,4.931169495962921,6.430666439612542,1
1.4545614906759075,6.403131210594635,2.8272218162250837,2.9794126603291984,5.468719728875044,0
6.823870456354124,8.252333469419675,4.850688175112353,1.4464317657525905,1.1862378705717247,0
0.4018997213764308,2.6482214439170026,7.377846122270951,1.4435487203951192,4.398122099930885,0
6.175656508556353,2.9812215790212884,3.7012324983489786,9.071313074251316,2.1585917906742225,1
4.926366770931375,9.776957569106381,8.634787276601566,2.04099708091535,4.16440011587044,0
4.010327206596308,5.27017971333065,2.6364443184040987,5.746123354210809,6.018840338184004,1
5.884510300033552,8.507142132665711,7.974600565965324,3.5686416656704587,6.413084213468006,0
7.612986846180449,8.257709304072632,6.72528342070275,6.517507875584724,7.883855678128473,1
0.8865064853070381,5.841396875771779,3.254694357205805,3.417484795294911,9.87648436017799,0
0.9185666226775924,1.0363997941415182,2.7096880039975844,1.6105408726915749,7.520925080960492,0
2.5035462779420783,5.012976804170051,9.07668647800779,9.703315323861922,4.656644081272417,1
6.778862231033285,3.1281593201687485,3.2189559354685535,9.868011903826261,0.5774421354710768,1
8.738339267307047,8.732854044970743,2.4946047062189214,8.262994017104187,1.6005682292582313,1
5.380738170360938,7.564788789952209,8.67271796160223,4.077481740061501,5.653652502519911,1
4.145783901636291,6.935166336093987,4.713589956790689,7.659673289380469,6.043503428825275,1
1.9590279427331736,9.405948229710233,3.1514748239534063,4.865344298304025,1.6908735237029204,0
8.072759929289544,2.0504169442294318,6.9989517080631005,3.5450919571301576,1.4396665876461279,1
4.89932353312673,1.103084781887872,4.333733282209708,3.89161801361827,4.552438651029168,1
0.8993428199517606,4.074448748890379,7.646158539427523,5.575384557349997,7.611788911429665,1
7.607070999849105,7.4255827568363415,7.652515284618336,6.474253970256028,6.5797859357454875,1
7.7846658534833635,8.900782910149657,1.4420745485597797,0.5158703755170346,1.5090936170985292,0
8.47725197337833,5.921117546282838,7.0814457476055095,8.602012861836705,0.6396613622150549,1
0.9806297890645155,2.4412965332778267,1.9056925951853942,7.64274790587555,2.571864856156263,1
4.958153120583693,2.2905757660713846,6.712259934947065,3.2342337420158795,2.3971699850259833,1
7.2224613077887945,9.217082856629746,7.080462849194294,6.8679009258582715,3.1989769139658275,1
8.323002967663676,4.205200828902559,4.336250546896826,4.90494328139905,9.29100548440313,1
5.670428102836644,6.39830354785177,5.787472760804948,2.032907545894278,5.490718407894085,0
7.169281026122841,7.2737138155743475,8.162070458388712,6.492784455568793,0.8822349515793071,1
7.977679280569848,2.9352203768298923,5.46545385926728,3.329965808830365,3.4658108192764194,1
1.7134550301473728,4.226918986693229,8.38136737016129,9.039857166589586,6.921883279609248,1
1.7072696509455743,3.855550647662338,8.462305220702056,8.61357936736012,2.124444963329256,1
0.38130980703442785,4.672465249702182,0.0394073263587813,0.3164362628158368,9.870460746539687,0
1.8869743772940961,6.096117556675669,6.808930999142949,3.2399329005989563,9.940893947468794,0
7.563259018606386,2.041395506712874,5.6562568325932014,8.42467992178429,4.172927656214451,1
0.9210498523241573,4.633519124018659,6.206562198720521,6.5408248221228575,4.533128818848403,1
3.062977111018462,4.179251244980664,9.740281742494158,4.308651421394753,3.87297501073515,1
1.259841944381782,3.931554558968614,1.9012014369822772,8.49796973916904,3.617755742560326,1
6.3793347646154395,2.6572323467600523,5.569791118484173,7.106349392445389,8.442671339917545,1
5.3628287707177,4.881983296602256,3.53234395815993,6.07263759913049,3.684157548743845,1
