x0,x1,x2,x3,x4,y
9.472583557522341,9.601981570726615,9.615365443477305,9.030616637396069,7.352311932488295,1
2.375699455851825,2.844802699598387,9.491181223418549,0.7909856450594388,3.8990351352103128,1
1.8757202746729085,3.06602209600272,1.0899483359017426,4.425264138230192,8.190255156535821,0
8.058303234835204,2.0746145426415428,5.808774566070346,6.358320582273617,8.375209284859968,1
6.030747016664084,9.71431867740334,4.054953699468246,7.121282501650274,8.934451238634066,1
1.263565670266884,4.787968175123299,5.330236963960515,7.987541072493176,4.665305642180304,0
3.796440488331,1.874100397849836,3.405949833012756,3.224206439448375,4.836054404378697,1
4.939703317497605,7.055493999064087,3.05114998580182,2.49372810215412,2.03519337070695,1
2.6132152866032845,2.07221097569498,2.307580149958542,7.943322118231854,2.029098453851119,0
6.588368442582237,7.486345871387286,9.535650404312875,7.927152073778535,2.8445226403221726,1
2.752163023796329,9.611253416091762,2.2686542740579685,6.332493505744779,7.558649657568908,0
1.5523104900220352,5.000523703713402,5.248506468130242,1.0022462655375863,1.4748517830364483,1
2.0482635274414394,6.724801379044878,5.790389213975776,2.244854705278212,9.519773852111156,1
0.2202049447926291,8.332265135134541,1.7551605853716334,2.500667033694305,2.7407511434624157,0
1.2399479797664203,4.545954447568969,7.087023067546282,0.673844045177282,9.003194898522995,1
7.118670788229348,2.8201116252407865,4.937381873724024,8.680450262953416,9.74447764869983,1
6.919573167291578,8.88920729202316,7.854217760180839,4.002179309858209,3.2233039967329935,1
3.840110448038041,6.315044349785667,2.6713109118830634,0.6379752578623266,7.998899096309769,1
2.8223035583545264,8.227175168153659,4.462934892905043,0.8976353597310138,0.9147438337215152,1
7.227982946597211,3.739976623983879,7.8531729978443785,1.4433403111815901,2.6914545134841172,1
4.594223804850918,0.6251060863674851,6.118103367760163,7.47852073758974,4.531027749123324,0
0.01864568341215178,5.151823171704647,8.870251087018412,1.6648014331037142,7.982880190913305,1
9.105800547710004,9.037737767233281,5.360865563079571,8.005391845361041,6.365325693575807,1
1.4606433335956692,3.0136277415039183,8.331008486490074,8.49643149864429,9.504994001125493,0
8.339849099950762,5.807934632657243,4.28059252089983,4.485766176579402,3.8844965519763552,1
1.121388807208551,7.098942862245506,1.6638430832103057,7.866690695630466,0.6942277293755117,0
8.487784779330468,9.533300245198413,7.822847036836497,7.566971087205942,4.402593297076337,0
7.3833321386262005,0.024151719164773322,4.926160102380846,6.165387388424922,3.915511568417519,1
5.622758117546537,8.727188583297881,3.7341053277075806,8.564993831269355,6.3598380259799905,0
5.628654089923467,4.624918573831178,3.1061990154867622,1.1011267570856875,3.247708282284769,1
5.152182570035077,3.8254966565737836,3.422743597135266,4.125274890626692,3.344961307706086,1
8.734474494419796,5.231182943969906,3.458009090335109,9.28984357192223,5.365029023113373,0
0.07635760903967004,1.3840815118622318,5.878799748293875,1.3342074599816667,0.7910277466759752,1
9.661714059706076,1.2881664353403988,9.2485039694381,3.59008426057571,0.44028610867528184,1
2.0425965983444314,7.595228447786983,0.27843289388589043,2.846567863380096,2.3168249458274914,0
5.962838882135205,5.889728602899259,7.572495810112151,0.22533275371789285,9.689041061542156,1
1.6566519085660125,9.955284236462935,1.0702106937201095,9.957356076834136,6.013563267868856,0
5.883382484928223,1.300062492322952,7.911622436053355,9.951445893034714,7.8429911175280385,1
7.110507610342127,0.33156323493888307,4.33318382889686,0.0043225334403551585,9.20969690443828,1
8.960510074758366,4.107283508956665,7.846990777479588,0.9689265013152049,1.4531861908561794,1
8.333642209488474,8.754268719117631,8.215746885827318,8.651922613876057,9.447208069972351,1
3.650828878029234,0.8470481037102917,9.615842592278913,1.7791315212265069,1.4379909909631772,1
1.7082174145231244,3.3638778916814003,4.771368263938674,4.028270635031856,5.495126859835909,1
7.0907965839898335,1.6592721116072129,8.490252125644796,4.439147312190182,4.001153811002949,1
8.415037352774151,0.08376528789312165,8.435690808871279,2.6845177320148172,6.9105247643070005,1
3.6594121422473114,1.4057712862259197,7.275661883065377,7.31957457696585,6.46000878915671,1
1.8033240246810833,6.320475702831732,6.463844595833733,6.9670269222785395,1.622332678111833,0
2.377007414086684,7.4264452099411615,9.963940119447331,4.163808666179495,8.172368585780912,1
1.5013266798213698,7.502958393427615,1.0704169193567092,6.573808660192416,8.931670528203526,0
3.6553336022482608,3.284015112486144,5.425619966477147,4.337596026485915,2.592424928134822,1
8.874270632016284,6.568196834967633,0.8005892578246043,6.082629511118277,0.4456558528022181,0
3.4543979034513628,7.641895841244933,7.448669613147901,0.9232558736655516,7.957211507092003,1
1.613604750768839,7.765883485666324,8.58761668735351,5.293504694199358,1.1470013137730661,1
4.839799939031967,9.606000513971468,2.572137746934904,5.699690790776536,0.10851876258490156,0
4.957441155987606,1.5591584546544268,1.5390980426091672,4.382969921285214,4.863413068068772,1
2.228254181585041,7.07081485595924,1.6216527890252042,1.425206162091438,7.9460322187952475,1
1.676804462070538,9.59808780498657,0.37362882490438953,7.255051107140601,3.274977113364491,0
9.979228855646253,4.9330477512199264,4.709538025542123,6.421119252222867,6.044283118940844,1
5.443635683098881,6.32076913692483,6.961832293707548,7.5642281209372,3.219394238630766,0
0.8690424750525594,5.406276182290708,2.56998228124849,5.685854131151016,7.613111383835331,0
2.403792559573872,1.1010116927237423,4.724842265007454,5.5051455007006265,1.5586572190764136,0
8.38599416585391,6.8887932029778725,5.081231425658803,0.30746007053545354,2.400707840633541,1
8.025480965655262,4.72981620189251,8.354983771395363,5.73997003273481,1.2735722079427614,1
4.628290397553398,5.794957103174142,3.7522609520139283,2.293625076492475,5.614088335936344,1
6.807013028118214,3.9299612435248763,0.29541548770624093,7.075516594993303,5.075647341374032,0
6.774815704936318,1.7124309069238064,0.36743465512483864,7.786966385774016,9.936293729596443,0
3.7637312096761533,3.4141062881127358,8.237331148095533,0.6110665552403938,5.913842282956105,1
3.8730069158927574,4.47433462645013,6.4774142887774,5.661979946232823,8.731705763907534,1
8.979664525666262,7.193053735620982,8.741493306609577,8.068869688920989,3.949586885115526,1
5.13537768929066,7.913537061921016,0.24530667230193925,7.9815180673335195,2.2892914806667344,0
1.0368096916034808,5.989347901951568,9.458660635272105,3.016481463058599,4.426147934438279,1
9.764432351548228,0.7558974337367264,3.32305055336803,2.6133473731670867,1.3733348769307718,1
4.8876472247904985,7.858177945390423,3.636965509715715,3.883916691773268,7.931317804969309,1
9.455728464420831,4.764316008427578,4.169952105229103,8.897208313433465,8.073191450891263,0
8.013746278313663,1.2386824378263417,1.0332954147714368,0.4887804494502701,9.45635816494754,1
4.498334310574933,9.183333218500797,8.06158651330221,5.067710103344266,5.935978812275589,1
7.5220626893582345,1.4265416083584903,7.893263761355108,9.115189418503762,1.8609977921964882,0
2.6686920682355564,8.325377618948838,0.5748897618126658,4.138447636672044,4.260278760923251,0
9.826565375803861,5.821031746772729,7.959219770924064,1.9311846133549204,8.301262493728798,1
3.226381980736097,7.60712185265954,9.522352119045618,5.041828746659,7.911760927940572,1
